Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2000","2000","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2001","2001","%","99","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","056","Belgium","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2002","2002","%","99","X","Figure from international organizations",""
